scrape_time,keyword,product_name,product_url,seller,location,price_text,price,currency
2025-09-12T18:23:11.538879,laptops,"Lenovo Laptop, AMD Ryzen 3",https://www.indiamart.com/proddetail/lenovo-laptop-2850652595697.html?pos=1&kwd=laptops&tags=rk:T||dt:5|db:01|prc:1|dtp:p||sv:VGP|rsf:gd|ri:VGP_T_50_NP-|-res:RC3|ktp:N0|stype:attr=1|mtp:G|wc:1|lcf:3|cq:hanamkonda|qr_nm:gl-gd|cs:18511|com-cf:nl|ptrs:na|mc:11352|cat:57|qry_typ:P|lang:en|tyr:-|qrd:250911|mrd:250910|prdt:250912|msf:ms|pfen:1|gli:G0I1|gc:Hanamkonda|ic:Warangal|scw:1|v=4,,,,,
2025-09-12T18:23:11.538879,laptops,Bhaskar Computers,https://www.indiamart.com/bhaskar-computers-warangal/?pos=1&kwd=laptops&tags=rk:T||dt:5|db:01|prc:1|dtp:p||sv:VGP|rsf:gd|ri:VGP_T_50_NP-|-res:RC3|ktp:N0|stype:attr=1|mtp:G|wc:1|lcf:3|cq:hanamkonda|qr_nm:gl-gd|cs:18511|com-cf:nl|ptrs:na|mc:11352|cat:57|qry_typ:P|lang:en|tyr:-|qrd:250911|mrd:250910|prdt:250912|msf:ms|pfen:1|gli:G0I1|gc:Hanamkonda|ic:Warangal|scw:1|v=4,,,,,
2025-09-12T18:23:11.538879,laptops,"DellLaptops, Intel Pentium",https://www.indiamart.com/proddetail/dell-laptops-2851960686388.html?pos=2&kwd=laptops&tags=rk:T||dt:5|db:01|prc:1|dtp:p||sv:VGP|rsf:gd|ri:VGP_T_50_NP-|-res:RC3|ktp:N0|stype:attr=1|mtp:G|wc:1|lcf:3|cq:hanamkonda|qr_nm:gl-gd|cs:18511|com-cf:nl|ptrs:na|mc:11352|cat:57|qry_typ:P|lang:en|tyr:-|qrd:250911|mrd:250910|prdt:250912|msf:ms|pfen:1|gli:G0I1|gc:Hanamkonda|ic:Warangal|scw:1|v=4,,,,,
2025-09-12T18:23:11.538879,laptops,Jalander Kati,https://www.indiamart.com/jalander-kati/?pos=2&kwd=laptops&tags=rk:T||dt:5|db:01|prc:1|dtp:p||sv:VGP|rsf:gd|ri:VGP_T_50_NP-|-res:RC3|ktp:N0|stype:attr=1|mtp:G|wc:1|lcf:3|cq:hanamkonda|qr_nm:gl-gd|cs:18511|com-cf:nl|ptrs:na|mc:11352|cat:57|qry_typ:P|lang:en|tyr:-|qrd:250911|mrd:250910|prdt:250912|msf:ms|pfen:1|gli:G0I1|gc:Hanamkonda|ic:Warangal|scw:1|v=4,,,,,
2025-09-12T18:23:11.538879,laptops,Acer laptop,https://www.indiamart.com/proddetail/acer-laptop-6643075230.html?pos=3&kwd=laptops&tags=rk:T||dt:5|db:01||dtp:p||sv:VGP|rsf:gd|ri:VGP_T_50_NP-|-res:RC3|ktp:N0|stype:attr=1|mtp:G|wc:1|lcf:3|cq:hanamkonda|qr_nm:gl-gd|cs:18511|com-cf:nl|ptrs:na|mc:11352|cat:57|qry_typ:P|lang:en|tyr:-|qrd:250911|mrd:250910|prdt:250912|msf:ms|pfen:1|gli:G0I1|gc:Hanamkonda|ic:Warangal|scw:1|v=4|r=5,,,,,
2025-09-12T18:23:11.538879,laptops,Planet Solutions,https://www.indiamart.com/planet-solutions/?pos=3&kwd=laptops&tags=rk:T||dt:5|db:01||dtp:p||sv:VGP|rsf:gd|ri:VGP_T_50_NP-|-res:RC3|ktp:N0|stype:attr=1|mtp:G|wc:1|lcf:3|cq:hanamkonda|qr_nm:gl-gd|cs:18511|com-cf:nl|ptrs:na|mc:11352|cat:57|qry_typ:P|lang:en|tyr:-|qrd:250911|mrd:250910|prdt:250912|msf:ms|pfen:1|gli:G0I1|gc:Hanamkonda|ic:Warangal|scw:1|v=4,,,,,
2025-09-12T18:23:11.538879,laptops,★★★★★★★★★★5(2),https://www.indiamart.com/planet-solutions/testimonial.html#reviewsratings,,,,,
2025-09-12T18:23:11.538879,laptops,Rakesh Computers,https://www.indiamart.com/rakesh-computers/?pos=4&kwd=laptops&tags=rk:T||dt:5|db:01|prc:1|dtp:p||sv:VGP|rsf:gd|ri:VGP_T_50_NP-|-res:RC3|ktp:N0|stype:attr=1|mtp:G|wc:1|lcf:3|cq:hanamkonda|qr_nm:gl-gd|cs:18511|com-cf:nl|ptrs:na|mc:11352|cat:57|qry_typ:P|lang:en|tyr:-|qrd:250911|mrd:250910|prdt:250912|msf:ms|pfen:1|gli:G0I1|gc:Hanamkonda|ic:Warangal|scw:1|v=4,,,,,
2025-09-12T18:23:11.538879,laptops,★★★★★★★★★★3(1),https://www.indiamart.com/rakesh-computers/testimonial.html#reviewsratings,,,,,
2025-09-12T18:23:11.538879,laptops,Balaji Computers & Peripherals,https://www.indiamart.com/balaji-computers-warangal/?pos=5&kwd=laptops&tags=rk:TS||dt:5|db:01||dtp:p||sv:VGP|rsf:gd|ri:VGP_TS_50_NP-|-res:RC3|ktp:N0|stype:attr=1|mtp:G|wc:1|lcf:3|cq:hanamkonda|qr_nm:gl-gd|cs:18511|com-cf:nl|ptrs:na|mc:11352|cat:57|qry_typ:P|lang:en|tyr:-|qrd:250911|mrd:250910|prdt:250912|msf:ms|pfen:1|gli:G0I1|gc:Hanamkonda|ic:Warangal|scw:1|v=4,,,,,
2025-09-12T18:23:11.538879,laptops,"Hp Pavilion Laptop, Core i5",https://www.indiamart.com/proddetail/hp-pavilion-laptop-2849516615688.html?pos=6&kwd=laptops&tags=rk:A|plc:1|dt:132|db:03|prc:1|dtp:p|pfs:1|sv:T|rsf:gl|ri:T_A_250_P-|-res:RC3|ktp:N0|stype:attr=1|mtp:G|wc:1|lcf:3|cq:hanamkonda|qr_nm:gl-gd|cs:18511|com-cf:nl|ptrs:na|mc:11352|cat:57|qry_typ:P|lang:en|tyr:-|qrd:250911|mrd:250910|prdt:250912|msf:ms|pfen:1|gli:G0I1|gc:Hanamkonda|ic:Warangal|scw:1|v=4|r=3,,,,,
2025-09-12T18:23:11.538879,laptops,SVS Technologies,https://www.indiamart.com/svstechnologies/?pos=6&kwd=laptops&tags=rk:A|plc:1|dt:132|db:03|prc:1|dtp:p|pfs:1|sv:T|rsf:gl|ri:T_A_250_P-|-res:RC3|ktp:N0|stype:attr=1|mtp:G|wc:1|lcf:3|cq:hanamkonda|qr_nm:gl-gd|cs:18511|com-cf:nl|ptrs:na|mc:11352|cat:57|qry_typ:P|lang:en|tyr:-|qrd:250911|mrd:250910|prdt:250912|msf:ms|pfen:1|gli:G0I1|gc:Hanamkonda|ic:Warangal|scw:1|v=4,,,,,
2025-09-12T18:23:11.538879,laptops,★★★★★★★★★★3.6(78),https://www.indiamart.com/svstechnologies/testimonial.html#reviewsratings,,,,,
2025-09-12T18:23:11.538879,laptops,"Dell Second Hand Laptop, 8GB, i5",https://www.indiamart.com/proddetail/dell-second-hand-laptop-2850814459833.html?pos=7&kwd=laptops&tags=rk:TS|plc:1|dt:1215|db:25|prc:1|dtp:p|pfs:1|sv:T|rsf:gl|ri:T_TS_G250_P-|-res:RC3|ktp:N0|stype:attr=1|mtp:G|wc:1|lcf:3|cq:hanamkonda|qr_nm:gl-gd|cs:18511|com-cf:nl|ptrs:na|mc:11352|cat:57|qry_typ:P|lang:en|tyr:-|qrd:250911|mrd:250910|prdt:250912|msf:ms|pfen:1|gli:G0I1|gc:Hanamkonda|ic:Warangal|scw:1|v=4|r=3,,,,,
2025-09-12T18:23:11.538879,laptops,Protect Solution,https://www.indiamart.com/protectsolution/?pos=7&kwd=laptops&tags=rk:TS|plc:1|dt:1215|db:25|prc:1|dtp:p|pfs:1|sv:T|rsf:gl|ri:T_TS_G250_P-|-res:RC3|ktp:N0|stype:attr=1|mtp:G|wc:1|lcf:3|cq:hanamkonda|qr_nm:gl-gd|cs:18511|com-cf:nl|ptrs:na|mc:11352|cat:57|qry_typ:P|lang:en|tyr:-|qrd:250911|mrd:250910|prdt:250912|msf:ms|pfen:1|gli:G0I1|gc:Hanamkonda|ic:Warangal|scw:1|v=4,,,,,
2025-09-12T18:23:11.538879,laptops,★★★★★★★★★★3.8(539),https://www.indiamart.com/protectsolution/testimonial.html#reviewsratings,,,,,
2025-09-12T18:23:11.538879,laptops,My Computers,https://www.indiamart.com/my-computers-warangal/?pos=8&kwd=laptops&tags=rk:T||dt:5|db:01||dtp:p||sv:VGP|rsf:gd|ri:VGP_T_50_NP-|-res:RC3|ktp:N0|stype:attr=1|mtp:G|wc:1|lcf:3|cq:hanamkonda|qr_nm:gl-gd|cs:18511|com-cf:nl|ptrs:na|mc:11352|cat:57|qry_typ:P|lang:en|tyr:-|qrd:250911|mrd:250910|prdt:250912|msf:ms|pfen:1|gli:G0I1|gc:Hanamkonda|ic:Warangal|scw:1|v=4,,,,,
2025-09-12T18:23:11.538879,laptops,"Hp Pavilion Gaming Laptop, AMD Ryzen 7",https://www.indiamart.com/proddetail/hp-pavilion-gaming-laptop-2855748614573.html?pos=9&kwd=laptops&tags=rk:T||dt:75|db:02||dtp:p||sv:VGP|rsf:gd|ri:VGP_T_100_NP-|-res:RC3|ktp:N0|stype:attr=1|mtp:G|wc:1|lcf:3|cq:hanamkonda|qr_nm:gl-gd|cs:18511|com-cf:nl|ptrs:na|mc:11352|cat:57|qry_typ:P|lang:en|tyr:-|qrd:250911|mrd:250910|prdt:250912|msf:ms|pfen:1|gli:G0I1|gc:Hanamkonda|ic:Warangal|scw:1|v=4,,,,,
2025-09-12T18:23:11.538879,laptops,Computer Care,https://www.indiamart.com/company/7824390/?pos=9&kwd=laptops&tags=rk:T||dt:75|db:02||dtp:p||sv:VGP|rsf:gd|ri:VGP_T_100_NP-|-res:RC3|ktp:N0|stype:attr=1|mtp:G|wc:1|lcf:3|cq:hanamkonda|qr_nm:gl-gd|cs:18511|com-cf:nl|ptrs:na|mc:11352|cat:57|qry_typ:P|lang:en|tyr:-|qrd:250911|mrd:250910|prdt:250912|msf:ms|pfen:1|gli:G0I1|gc:Hanamkonda|ic:Warangal|scw:1|v=4,,,,,
2025-09-12T18:23:11.538879,laptops,"Spectre Hp Laptop, 11.6 inches, Core i7",https://www.indiamart.com/proddetail/hp-laptop-2851967949355.html?pos=10&kwd=laptops&tags=rk:T||dt:95|db:02|prc:1|dtp:p||sv:VGP|rsf:gd|ri:VGP_T_100_NP-|-res:RC3|ktp:N0|stype:attr=1|mtp:G|wc:1|lcf:3|cq:hanamkonda|qr_nm:gl-gd|cs:18511|com-cf:nl|ptrs:na|mc:11352|cat:57|qry_typ:P|lang:en|tyr:-|qrd:250911|mrd:250910|prdt:250912|msf:ms|pfen:1|gli:G0I1|gc:Hanamkonda|ic:Warangal|scw:1|v=4,,,,,
2025-09-12T18:23:11.538879,laptops,Doctor Computers,https://www.indiamart.com/doctor-computers/?pos=10&kwd=laptops&tags=rk:T||dt:95|db:02|prc:1|dtp:p||sv:VGP|rsf:gd|ri:VGP_T_100_NP-|-res:RC3|ktp:N0|stype:attr=1|mtp:G|wc:1|lcf:3|cq:hanamkonda|qr_nm:gl-gd|cs:18511|com-cf:nl|ptrs:na|mc:11352|cat:57|qry_typ:P|lang:en|tyr:-|qrd:250911|mrd:250910|prdt:250912|msf:ms|pfen:1|gli:G0I1|gc:Hanamkonda|ic:Warangal|scw:1|v=4,,,,,
